학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000013028,김제여자고등학교,고등학교,1941-03-31,공립,본교,운영,전북특별자치도 김제시 신풍동 106-2,전북특별자치도 김제시 중앙로 193,8321000,전북특별자치도교육청,8382000,전북특별자치도김제교육지원청,2013-11-29,2025-10-25,35.8003858381,126.8958240869,2026-03-20
B000012327,동아여자고등학교,고등학교,1983-03-07,사립,본교,운영,광주광역시 남구 봉선동 11,광주광역시 남구 오방로 16-10,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2025-10-25,35.1258474909,126.9220748,2026-03-20
B000011753,한일여자고등학교,고등학교,1974-03-30,사립,본교,운영,경상남도 창원시 마산회원구 양덕동 888-9,경상남도 창원시 마산회원구 양덕서8길 50,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2025-10-25,35.2295767751,128.5786541805,2026-03-20
B000006423,여수북초등학교,초등학교,1956-04-06,공립,본교,운영,전라남도 여수시 만흥동 313-1,전라남도 여수시 망양로 306,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2025-10-25,34.7778636129,127.74297998,2026-03-20
B000012221,원화여자고등학교,고등학교,1955-03-01,사립,본교,운영,대구광역시 달서구 성당동 670-30,대구광역시 달서구 당산로30길 30,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2025-10-25,35.8483082685,128.5491224047,2026-03-20
B000008150,아현중학교,중학교,1980-02-02,공립,본교,운영,서울특별시 마포구 아현동 267-1,서울특별시 마포구 마포대로 247,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2025-10-25,37.5564007056,126.9565000215,2026-03-20
B000004887,원주삼육초등학교,초등학교,1956-05-04,사립,본교,운영,강원특별자치도 원주시 무실동 산139,강원특별자치도 원주시 북원로 1996,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2025-10-25,37.3260422027,127.9227366313,2026-03-20
B000008315,월촌중학교,중학교,1991-03-05,공립,본교,운영,서울특별시 양천구 목동 909,서울특별시 양천구 목동서로 31,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2025-10-25,37.5370651782,126.8827588055,2026-03-20
B000006290,안성초등학교,초등학교,1919-07-01,공립,본교,운영,전북특별자치도 무주군 안성면 장기리 1309,전북특별자치도 무주군 안성면 칠연로 58,8321000,전북특별자치도교육청,8412000,전북특별자치도무주교육지원청,2013-11-29,2025-10-25,35.86576627,127.6553047,2026-03-20
B000004979,온정초등학교,초등학교,1951-09-15,공립,본교,운영,강원특별자치도 속초시 노학동 620,강원특별자치도 속초시 온천로 107,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2025-10-25,38.1899334978,128.5539681162,2026-03-20
B000010298,배영중학교,중학교,1949-11-07,사립,본교,운영,전북특별자치도 정읍시 흑암동 520,전북특별자치도 정읍시 동학로 243,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2013-11-29,2025-10-25,35.6012602617,126.8116536123,2026-03-20
B000008226,염광중학교,중학교,1966-10-02,사립,본교,운영,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2025-10-25,37.6302165,127.0492645521,2026-03-20
B000008298,성덕여자중학교,중학교,1977-09-05,사립,본교,운영,서울특별시 강동구 천호동 23-3,서울특별시 강동구 구천면로 396,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2025-10-25,37.5499636659,127.1419038641,2026-03-20
B000002710,광남초등학교,초등학교,1979-05-07,공립,본교,운영,부산광역시 수영구 남천동 147,부산광역시 수영구 광안해변로 115,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2025-10-25,35.1450720149,129.1134256984,2026-03-20
B000005225,천진초등학교,초등학교,1925-03-02,공립,본교,운영,강원특별자치도 고성군 토성면 천진리 181,강원특별자치도 고성군 토성면 천진1길 14,7801000,강원특별자치도교육청,7972000,강원특별자치도고성교육지원청,2013-11-29,2025-10-25,38.2574379536,128.5570898756,2026-03-20
B000005989,전주우전초등학교,초등학교,1924-01-14,공립,본교,운영,전북특별자치도 전주시 완산구 효자동2가 188,전북특별자치도 전주시 완산구 우전2길 11,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2025-10-25,35.8059730926,127.1073752,2026-03-20
B000010447,여수종고중학교,중학교,1947-08-01,사립,본교,운영,전라남도 여수시 군자동 96,전라남도 여수시 군자길 75,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2025-10-25,34.74436688,127.7363763,2026-03-20
B000002870,대구대봉초등학교,초등학교,1953-06-23,공립,본교,운영,대구광역시 남구 이천동 253-2,대구광역시 남구 대봉로26길 33,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2025-10-25,35.851664092,128.6048078932,2026-03-20
B000004036,당동초등학교,초등학교,2003-03-01,공립,본교,운영,경기도 군포시 당동 967,경기도 군포시 용호1로 34,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-10-25,37.3459375584,126.9394990014,2026-03-20
B000010342,봉서중학교,중학교,2010-03-01,공립,본교,운영,전북특별자치도 완주군 봉동읍 둔산리 857-2,전북특별자치도 완주군 봉동읍 둔산3로 131,8321000,전북특별자치도교육청,8392000,전북특별자치도완주교육지원청,2013-11-29,2025-10-25,35.9660195437,127.1252764138,2026-03-20
B000011887,군산기계공업고등학교,고등학교,1975-03-01,공립,본교,운영,전북특별자치도 군산시 송풍동 762,전북특별자치도 군산시 군중길 28,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2025-10-25,35.9772800377,126.7003421839,2026-03-20
B000003897,정지초등학교,초등학교,1998-09-01,공립,본교,운영,경기도 안산시 단원구 선부동 1084,경기도 안산시 단원구 정지로 57,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2025-10-25,37.3415998195,126.8112704616,2026-03-20
B000008250,용강중학교,중학교,1968-10-17,공립,본교,운영,서울특별시 용산구 이촌동 301-78,서울특별시 용산구 이촌로65가길 91,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2025-10-25,37.5215769322,126.9754852926,2026-03-20
B000009231,부천여자중학교,중학교,1980-03-01,공립,본교,운영,경기도 부천시 소사구 송내동 414,경기도 부천시 소사구 성주로23번길 22,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2025-10-25,37.4813787116,126.7604813226,2026-03-20
B000002280,서울양전초등학교,초등학교,1989-05-06,공립,본교,운영,서울특별시 강남구 개포동 183,서울특별시 강남구 개포로 513,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2025-10-25,37.49028284,127.0694253,2026-03-20
B000003589,삼평초등학교,초등학교,1945-05-25,공립,본교,운영,울산광역시 울주군 온산읍 삼평리 365,울산광역시 울주군 온산읍 삼평길 200,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2025-10-25,35.4063396433,129.322918256,2026-03-20
B000010863,용성중학교,중학교,1969-11-27,공립,본교,운영,경상북도 경산시 용성면 당리리 150-4,경상북도 경산시 용성면 원효로 1410,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2025-10-25,35.7925929965,128.8733966229,2026-03-20
B000012384,대전전민고등학교,고등학교,2004-03-01,공립,본교,운영,대전광역시 유성구 전민동 460-2,대전광역시 유성구 전민로 63,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2025-10-25,36.3983368323,127.3983327345,2026-03-20
B000010360,백운중학교,중학교,1973-03-07,공립,본교,운영,전북특별자치도 진안군 백운면 백암리 631,전북특별자치도 진안군 백운면 임진로 1298,8321000,전북특별자치도교육청,8402000,전북특별자치도진안교육지원청,2013-11-29,2025-10-25,35.6889882679,127.3975578421,2026-03-20
B000009008,회덕중학교,중학교,1970-03-06,공립,본교,운영,대전광역시 대덕구 와동 55,대전광역시 대덕구 신탄진로218번길 22,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2025-10-25,36.4011621843,127.4258057748,2026-03-20
B000007785,군북초등학교,초등학교,1921-04-01,공립,본교,운영,경상남도 함안군 군북면 덕대리 17,경상남도 함안군 군북면 덕대길 26-16,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2013-11-29,2025-10-25,35.2572074347,128.3462402,2026-03-20
B000003179,강화초등학교,초등학교,1896-04-01,공립,본교,운영,인천광역시 강화군 강화읍 관청리 361,인천광역시 강화군 강화읍 북문길 36,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2025-10-25,37.750347092,126.4861312421,2026-03-20
B000009261,대안중학교,중학교,1984-01-16,공립,본교,운영,경기도 안양시 동안구 호계동 1228,경기도 안양시 동안구 흥안대로249번길 25,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-10-25,37.3779834082,126.9658777271,2026-03-20
B000010245,전주근영중학교,중학교,1971-03-02,사립,본교,운영,전북특별자치도 전주시 완산구 중화산동2가 254-4,전북특별자치도 전주시 완산구 영경1길 11,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2025-10-25,35.82030227,127.1246416,2026-03-20
B000010222,전주양지중학교,중학교,1994-03-02,공립,본교,운영,전북특별자치도 전주시 완산구 평화동2가 581-15,전북특별자치도 전주시 완산구 양지2길 11-16,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2025-10-25,35.7917413532,127.1243864853,2026-03-20
B000002147,서울삼전초등학교,초등학교,1983-05-10,공립,본교,운영,서울특별시 송파구 삼전동 63,서울특별시 송파구 백제고분로28길 19,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2025-10-25,37.5016998379,127.0932689238,2026-03-20
B000005737,조치원명동초등학교,초등학교,1940-04-10,공립,본교,운영,세종특별자치시 조치원읍 상리 60-1,세종특별자치시 조치원읍 조치원10길 35,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2025-10-25,36.60098735,127.3047859,2026-03-20
B000002723,장안초등학교,초등학교,1922-03-31,공립,본교,운영,부산광역시 기장군 장안읍 기룡리 301-1,부산광역시 기장군 장안읍 장안로 67-4,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2025-10-25,35.346502069,129.2540999263,2026-03-20
B000027093,율빛초등학교,초등학교,2021-03-01,공립,본교,운영,경기도 양주시 옥정동 1086,경기도 양주시 옥정동로4길 67,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2013-11-29,2025-10-25,37.8142649841,127.1023597757,2026-03-20
B000009790,설악중학교,중학교,1966-12-23,공립,본교,운영,강원특별자치도 속초시 교동 780-5,강원특별자치도 속초시 미시령로 3402,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2025-10-25,38.2055039768,128.5790108395,2026-03-20
B000002393,서울동신초등학교,초등학교,1948-11-01,공립,본교,운영,서울특별시 성북구 보문동3가 228,서울특별시 성북구 보문사길 50,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2025-10-25,37.5832878744,127.0170579515,2026-03-20
B000008738,대건중학교,중학교,1946-09-20,사립,본교,운영,대구광역시 달서구 월성동 247,대구광역시 달서구 월곡로94길 46,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2025-10-25,35.8339500429,128.5281132776,2026-03-20
B000005907,대기초등학교,초등학교,1968-03-01,공립,본교,운영,충청남도 태안군 원북면 대기리 15-1,충청남도 태안군 원북면 대기길 12-21,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2025-10-25,36.8004951968,126.2567405953,2026-03-20
B000012323,설월여자고등학교,고등학교,1997-03-01,사립,본교,운영,광주광역시 남구 방림동 30,광주광역시 남구 천변좌로604번길 12,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2025-10-25,35.1261203872,126.928594285,2026-03-20
B000013497,부산중앙고등학교,고등학교,1973-03-06,공립,본교,운영,부산광역시 남구 대연동 1778-1,부산광역시 남구 진남로127번길 50,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2025-10-25,35.1398659972,129.0786353,2026-03-20
